Incident_StartDate,YEAR,MONTH,DAY,WEEKDAY,WEEK,X,Y,ONS_Neighbourhood_2019,LAT,LNG
2018-05-22,2018,5,22,Tuesday,21,367664.7071,5029643.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2018-05-23,2018,5,23,Wednesday,21,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-05-24,2018,5,24,Thursday,21,368594.711,5029799.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2018-05-13,2018,5,13,Sunday,19,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-05-27,2018,5,27,Sunday,21,368336.7101,5029551.56,Glebe - Dows Lake,45.3948332,-75.7011445
2018-06-02,2018,6,2,Saturday,22,368452.711,5029269.557,Glebe - Dows Lake,45.3948332,-75.7011445
2018-06-07,2018,6,7,Thursday,23,368130.7101,5028792.553,Glebe - Dows Lake,45.3948332,-75.7011445
2018-06-10,2018,6,10,Sunday,23,368532.6614,5029078.669,Glebe - Dows Lake,45.3948332,-75.7011445
2018-06-19,2018,6,19,Tuesday,25,368506.2197,5029140.087,Glebe - Dows Lake,45.3948332,-75.7011445
2018-06-12,2018,6,12,Tuesday,24,368819.2871,5029924.92,Glebe - Dows Lake,45.3948332,-75.7011445
2018-06-21,2018,6,21,Thursday,25,368712.833,5029584.973999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-06-26,2018,6,26,Tuesday,26,368452.711,5029269.557,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-01,2018,7,1,Sunday,26,368481.711,5029197.556,Glebe - Dows Lake,45.3948332,-75.7011445
2018-06-20,2018,6,20,Wednesday,25,368532.6614,5029078.669,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-05,2018,7,5,Thursday,27,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-01,2018,7,1,Sunday,26,368037.709,5029015.555,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-07,2018,7,7,Saturday,27,368603.7645,5029198.308,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-10,2018,7,10,Tuesday,28,368697.198,5029220.664,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-11,2018,7,11,Wednesday,28,368452.711,5029269.557,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-10,2018,7,10,Tuesday,28,368532.6614,5029078.669,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-15,2018,7,15,Sunday,28,368712.833,5029584.973999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-17,2018,7,17,Tuesday,29,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2018-04-22,2018,4,22,Sunday,16,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-20,2018,7,20,Friday,29,367519.7071,5029162.557,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-23,2018,7,23,Monday,30,367200.706,5029385.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-26,2018,7,26,Thursday,30,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2018-07-31,2018,7,31,Tuesday,31,368683.4376,5029244.601,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-12,2018,8,12,Sunday,32,368507.7101,5029949.563,Glebe - Dows Lake,45.3948332,-75.7011445
2018-06-29,2018,6,29,Friday,26,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-20,2018,8,20,Monday,34,368245.4951,5029055.159,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-07,2018,8,7,Tuesday,32,367884.0503,5029862.442,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-16,2018,8,16,Thursday,33,368305.7101,5029628.56,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-25,2018,8,25,Saturday,34,368577.7121,5028966.554,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-25,2018,8,25,Saturday,34,368481.711,5029197.556,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-25,2018,8,25,Saturday,34,368637.711,5029730.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-26,2018,8,26,Sunday,34,368481.711,5029197.556,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-23,2018,8,23,Thursday,34,367774.709,5028775.553,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-29,2018,8,29,Wednesday,35,367216.7049,5029600.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-30,2018,8,30,Thursday,35,368007.709,5029087.556,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-31,2018,8,31,Friday,35,368481.711,5029197.556,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-05,2018,9,5,Wednesday,36,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-08-11,2018,8,11,Saturday,32,368492.709,5030332.566000001,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-18,2018,9,18,Tuesday,38,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-17,2018,9,17,Monday,38,368241.217,5028857.725,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-20,2018,9,20,Thursday,38,368589.711,5029513.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-23,2018,9,23,Sunday,38,367308.706,5029377.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-19,2018,9,19,Wednesday,38,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-23,2018,9,23,Sunday,38,367308.706,5029377.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-21,2018,9,21,Friday,38,367308.706,5029377.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-26,2018,9,26,Wednesday,39,367308.706,5029377.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-24,2018,9,24,Monday,39,367354.8967,5029270.022,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-28,2018,9,28,Friday,39,368297.709,5030309.566000001,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-27,2018,9,27,Thursday,39,367354.8967,5029270.022,Glebe - Dows Lake,45.3948332,-75.7011445
2018-09-29,2018,9,29,Saturday,39,367308.706,5029377.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-10-01,2018,10,1,Monday,40,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2018-10-05,2018,10,5,Friday,40,368037.709,5029015.555,Glebe - Dows Lake,45.3948332,-75.7011445
2018-10-04,2018,10,4,Thursday,40,368067.106,5028947.421,Glebe - Dows Lake,45.3948332,-75.7011445
2018-10-04,2018,10,4,Thursday,40,368070.1011,5029202.629,Glebe - Dows Lake,45.3948332,-75.7011445
2018-11-01,2018,11,1,Thursday,44,368828.5721,5030022.709,Glebe - Dows Lake,45.3948332,-75.7011445
2019-04-13,2019,4,13,Saturday,15,367089.8449,5029645.613,Glebe - Dows Lake,45.3948332,-75.7011445
2019-04-19,2019,4,19,Friday,16,368399.6381,5029398.237,Glebe - Dows Lake,45.3948332,-75.7011445
2019-04-23,2019,4,23,Tuesday,17,367841.7079,5029352.558,Glebe - Dows Lake,45.3948332,-75.7011445
2019-05-08,2019,5,8,Wednesday,19,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2019-05-08,2019,5,8,Wednesday,19,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-05-19,2019,5,19,Sunday,20,368428.8663,5029324.127,Glebe - Dows Lake,45.3948332,-75.7011445
2019-05-21,2019,5,21,Tuesday,21,367754.7079,5029494.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-05-29,2019,5,29,Wednesday,22,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2019-05-29,2019,5,29,Wednesday,22,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2019-05-29,2019,5,29,Wednesday,22,367924.1012,5029797.263,Glebe - Dows Lake,45.3948332,-75.7011445
2019-05-29,2019,5,29,Wednesday,22,368683.4376,5029244.601,Glebe - Dows Lake,45.3948332,-75.7011445
2019-06-01,2019,6,1,Saturday,22,368402.709,5029984.563,Glebe - Dows Lake,45.3948332,-75.7011445
2019-06-02,2019,6,2,Sunday,22,368642.87100000004,5029543.933999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-06-04,2019,6,4,Tuesday,23,368239.709,5029787.562,Glebe - Dows Lake,45.3948332,-75.7011445
2019-06-06,2019,6,6,Thursday,23,368273.709,5029703.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2019-06-12,2019,6,12,Wednesday,24,367308.706,5029377.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-06-12,2019,6,12,Wednesday,24,368594.711,5029799.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2019-06-20,2019,6,20,Thursday,25,368728.3079,5029342.493,Glebe - Dows Lake,45.3948332,-75.7011445
2019-06-13,2019,6,13,Thursday,24,368728.3079,5029342.493,Glebe - Dows Lake,45.3948332,-75.7011445
2019-06-15,2019,6,15,Saturday,24,368428.8663,5029324.127,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-13,2019,7,13,Saturday,28,368161.406,5029255.076,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-16,2019,7,16,Tuesday,29,368532.6614,5029078.669,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-16,2019,7,16,Tuesday,29,367623.7071,5029714.562,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-19,2019,7,19,Friday,29,368428.8663,5029324.127,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-22,2019,7,22,Monday,30,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-21,2019,7,21,Sunday,29,367933.7079,5030047.563999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-23,2019,7,23,Tuesday,30,368273.709,5029703.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-26,2019,7,26,Friday,30,368476.7841,5029047.193,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-14,2019,7,14,Sunday,28,368305.7101,5029628.56,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-30,2019,7,30,Tuesday,31,368532.6614,5029078.669,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-01,2019,8,1,Thursday,31,368273.709,5029703.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-28,2019,7,28,Sunday,30,367927.266,5029040.386,Glebe - Dows Lake,45.3948332,-75.7011445
2019-07-31,2019,7,31,Wednesday,31,367924.1012,5029797.263,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-02,2019,8,2,Friday,31,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-02,2019,8,2,Friday,31,367200.706,5029385.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-05,2019,8,5,Monday,32,368297.709,5030309.566000001,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-06,2019,8,6,Tuesday,32,368305.7101,5029628.56,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-07,2019,8,7,Wednesday,32,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-07,2019,8,7,Wednesday,32,367774.709,5028775.553,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-07,2019,8,7,Wednesday,32,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-10,2019,8,10,Saturday,32,368683.4376,5029244.601,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-04,2019,8,4,Sunday,31,367172.7049,5029453.56,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-12,2019,8,12,Monday,33,368798.7781,5029280.463,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-08,2019,8,8,Thursday,32,368481.711,5029197.556,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-11,2019,8,11,Sunday,32,368549.7121,5028949.554,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-21,2019,8,21,Wednesday,34,368336.709,5030239.566000001,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-25,2019,8,25,Sunday,34,368459.98,5029087.326,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-30,2019,8,30,Friday,35,368603.7645,5029198.308,Glebe - Dows Lake,45.3948332,-75.7011445
2019-09-02,2019,9,2,Monday,36,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2019-09-05,2019,9,5,Thursday,36,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-09-12,2019,9,12,Thursday,37,368603.7645,5029198.308,Glebe - Dows Lake,45.3948332,-75.7011445
2019-09-16,2019,9,16,Monday,38,368108.7079,5030103.565,Glebe - Dows Lake,45.3948332,-75.7011445
2019-09-18,2019,9,18,Wednesday,38,368187.7101,5029188.557,Glebe - Dows Lake,45.3948332,-75.7011445
2019-09-17,2019,9,17,Tuesday,38,367639.7071,5029325.558,Glebe - Dows Lake,45.3948332,-75.7011445
2019-09-24,2019,9,24,Tuesday,39,368452.711,5029269.557,Glebe - Dows Lake,45.3948332,-75.7011445
2019-09-25,2019,9,25,Wednesday,39,367285.706,5029434.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-09-29,2019,9,29,Sunday,39,367554.4594,5029079.927,Glebe - Dows Lake,45.3948332,-75.7011445
2019-09-20,2019,9,20,Friday,38,368694.8159,5030358.313999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-10-10,2019,10,10,Thursday,41,368594.711,5029799.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2019-10-03,2019,10,3,Thursday,40,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-10-15,2019,10,15,Tuesday,42,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-10-18,2019,10,18,Friday,42,368798.7781,5029280.463,Glebe - Dows Lake,45.3948332,-75.7011445
2019-10-19,2019,10,19,Saturday,42,368481.711,5029197.556,Glebe - Dows Lake,45.3948332,-75.7011445
2019-10-23,2019,10,23,Wednesday,43,367799.7079,5029420.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2019-09-26,2019,9,26,Thursday,39,368577.7121,5028966.554,Glebe - Dows Lake,45.3948332,-75.7011445
2019-11-04,2019,11,4,Monday,45,368728.3079,5029342.493,Glebe - Dows Lake,45.3948332,-75.7011445
2019-08-22,2019,8,22,Thursday,34,368377.7091,5030170.565,Glebe - Dows Lake,45.3948332,-75.7011445
2019-12-11,2019,12,11,Wednesday,50,368787.84,5029379.824,Glebe - Dows Lake,45.3948332,-75.7011445
2020-03-31,2020,3,31,Tuesday,14,367387.8789,5029477.214,Glebe - Dows Lake,45.3948332,-75.7011445
2020-04-16,2020,4,16,Thursday,16,367308.706,5029377.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2020-04-23,2020,4,23,Thursday,17,367387.8789,5029477.214,Glebe - Dows Lake,45.3948332,-75.7011445
2020-05-03,2020,5,3,Sunday,18,367420.706,5029397.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2020-05-14,2020,5,14,Thursday,20,367216.7049,5029600.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2020-05-22,2020,5,22,Friday,21,368305.7101,5029628.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-05-25,2020,5,25,Monday,22,368336.709,5030239.566000001,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-02,2020,6,2,Tuesday,23,368712.833,5029584.973999999,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-07,2020,6,7,Sunday,23,367360.771,5029674.046,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-09,2020,6,9,Tuesday,24,368305.7101,5029628.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-12,2020,6,12,Friday,24,368207.0551,5029866.31,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-12,2020,6,12,Friday,24,368577.7121,5028966.554,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-11,2020,6,11,Thursday,24,368070.1011,5029202.629,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-19,2020,6,19,Friday,25,368532.6614,5029078.669,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-18,2020,6,18,Thursday,25,368594.711,5029799.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-20,2020,6,20,Saturday,25,368010.7079,5029649.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-20,2020,6,20,Saturday,25,368553.7101,5029869.562,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-22,2020,6,22,Monday,26,367387.8789,5029477.214,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-19,2020,6,19,Friday,25,368526.4071,5029473.933999999,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-30,2020,6,30,Tuesday,27,368813.32,5029825.873,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-04,2020,7,4,Saturday,27,368798.7781,5029280.463,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-03,2020,7,3,Friday,27,367664.7071,5029643.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-01,2020,7,1,Wednesday,27,367716.7071,5029919.563,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-11,2020,7,11,Saturday,28,368678.711,5029661.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-12,2020,7,12,Sunday,28,368637.711,5029730.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-10,2020,7,10,Friday,28,368678.711,5029661.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-12,2020,7,12,Sunday,28,368678.711,5029661.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-12,2020,7,12,Sunday,28,368683.4376,5029244.601,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-14,2020,7,14,Tuesday,29,368787.84,5029379.824,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-16,2020,7,16,Thursday,29,368010.7079,5029649.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-16,2020,7,16,Thursday,29,368367.7101,5029476.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-20,2020,7,20,Monday,30,368239.709,5029787.562,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-21,2020,7,21,Tuesday,30,367387.8789,5029477.214,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-19,2020,6,19,Friday,25,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-24,2020,7,24,Friday,30,367554.4594,5029079.927,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-20,2020,7,20,Monday,30,368678.711,5029661.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-26,2020,7,26,Sunday,30,368506.2197,5029140.087,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-24,2020,7,24,Friday,30,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-01,2020,7,1,Wednesday,27,367754.7079,5029494.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-21,2020,7,21,Tuesday,30,367554.4594,5029079.927,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-31,2020,7,31,Friday,31,368401.511,5030129.965,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-31,2020,7,31,Friday,31,368452.711,5029269.557,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-26,2020,7,26,Sunday,30,368481.711,5029197.556,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-03,2020,8,3,Monday,32,368637.711,5029730.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-05,2020,8,5,Wednesday,32,367172.7049,5029453.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-05,2020,8,5,Wednesday,32,368526.4071,5029473.933999999,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-15,2020,6,15,Monday,25,367815.709,5028891.554,Glebe - Dows Lake,45.3948332,-75.7011445
2020-07-30,2020,7,30,Thursday,31,368399.6381,5029398.237,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-05,2020,8,5,Wednesday,32,368055.709,5029572.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-07,2020,8,7,Friday,32,367924.1012,5029797.263,Glebe - Dows Lake,45.3948332,-75.7011445
2020-06-23,2020,6,23,Tuesday,26,367774.709,5028775.553,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-09,2020,8,9,Sunday,32,367623.7071,5029714.562,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-10,2020,8,10,Monday,33,368428.8663,5029324.127,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-12,2020,8,12,Wednesday,33,367394.7071,5029173.557,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-19,2020,8,19,Wednesday,34,368798.7781,5029280.463,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-20,2020,8,20,Thursday,34,368526.4071,5029473.933999999,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-09,2020,8,9,Sunday,32,367884.0503,5029862.442,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-31,2020,8,31,Monday,36,367308.706,5029377.558999999,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-01,2020,9,1,Tuesday,36,367159.7049,5029603.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2020-08-31,2020,8,31,Monday,36,367172.7049,5029453.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-09,2020,9,9,Wednesday,37,368305.7101,5029628.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-03,2020,9,3,Thursday,36,367628.7079,5028903.554,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-16,2020,9,16,Wednesday,38,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-18,2020,9,18,Friday,38,367387.8789,5029477.214,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-20,2020,9,20,Sunday,38,368336.7101,5029551.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-24,2020,9,24,Thursday,39,368336.7101,5029551.56,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-25,2020,9,25,Friday,39,367716.7071,5029919.563,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-25,2020,9,25,Friday,39,367716.7071,5029919.563,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-25,2020,9,25,Friday,39,368399.6381,5029398.237,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-16,2020,9,16,Wednesday,38,367325.706,5029340.558,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-23,2020,9,23,Wednesday,39,368241.217,5028857.725,Glebe - Dows Lake,45.3948332,-75.7011445
2020-09-30,2020,9,30,Wednesday,40,367113.7049,5029589.561000001,Glebe - Dows Lake,45.3948332,-75.7011445
2020-10-05,2020,10,5,Monday,41,368637.2381,5029141.34,Glebe - Dows Lake,45.3948332,-75.7011445
