Date,Province,HA,HSDA,Cases_Reported,Cases_Reported_Smoothed,Year,Month,Day,Day of Week
2020-06-30,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,06,30,Tuesday
2020-06-30,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,06,30,Tuesday
2020-07-01,BC,Vancouver Coastal,Vancouver,1,2.43,2020,07,01,Wednesday
2020-07-01,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,01,Wednesday
2020-07-01,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,01,Wednesday
2020-07-01,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,01,Wednesday
2020-07-02,BC,Vancouver Coastal,Vancouver,5,3.0,2020,07,02,Thursday
2020-07-02,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,02,Thursday
2020-07-02,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,02,Thursday
2020-07-02,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,02,Thursday
2020-07-03,BC,Vancouver Coastal,Vancouver,2,3.0,2020,07,03,Friday
2020-07-03,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,03,Friday
2020-07-03,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,03,Friday
2020-07-03,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,03,Friday
2020-07-04,BC,Vancouver Coastal,Vancouver,5,3.14,2020,07,04,Saturday
2020-07-04,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,04,Saturday
2020-07-04,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,04,Saturday
2020-07-04,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,04,Saturday
2020-07-05,BC,Vancouver Coastal,Vancouver,5,3.57,2020,07,05,Sunday
2020-07-05,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,05,Sunday
2020-07-05,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,05,Sunday
2020-07-05,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,05,Sunday
2020-07-06,BC,Vancouver Coastal,Vancouver,1,3.43,2020,07,06,Monday
2020-07-06,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,06,Monday
2020-07-06,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,06,Monday
2020-07-06,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,06,Monday
2020-07-07,BC,Vancouver Coastal,Vancouver,4,3.29,2020,07,07,Tuesday
2020-07-07,BC,Vancouver Island,Central Vancouver Island,0,0.0,2020,07,07,Tuesday
2020-07-07,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,07,Tuesday
2020-07-07,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,07,Tuesday
2020-07-08,BC,Vancouver Coastal,Vancouver,5,3.86,2020,07,08,Wednesday
2020-07-08,BC,Vancouver Island,Central Vancouver Island,0,0.0,2020,07,08,Wednesday
2020-07-08,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,08,Wednesday
2020-07-08,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,08,Wednesday
2020-07-09,BC,Vancouver Coastal,Vancouver,2,3.43,2020,07,09,Thursday
2020-07-09,BC,Vancouver Island,Central Vancouver Island,1,0.14,2020,07,09,Thursday
2020-07-09,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,09,Thursday
2020-07-09,BC,Vancouver Island,South Vancouver Island,1,0.14,2020,07,09,Thursday
2020-07-10,BC,Vancouver Coastal,Vancouver,9,4.43,2020,07,10,Friday
2020-07-10,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,10,Friday
2020-07-10,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,10,Friday
2020-07-10,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,10,Friday
2020-07-11,BC,Vancouver Coastal,Vancouver,8,4.86,2020,07,11,Saturday
2020-07-11,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,11,Saturday
2020-07-11,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,11,Saturday
2020-07-11,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,11,Saturday
2020-07-12,BC,Vancouver Coastal,Vancouver,8,5.29,2020,07,12,Sunday
2020-07-12,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,12,Sunday
2020-07-12,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,12,Sunday
2020-07-12,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,12,Sunday
2020-07-13,BC,Vancouver Coastal,Vancouver,2,5.43,2020,07,13,Monday
2020-07-13,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,13,Monday
2020-07-13,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,13,Monday
2020-07-13,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,13,Monday
2020-07-14,BC,Vancouver Coastal,Vancouver,5,5.57,2020,07,14,Tuesday
2020-07-14,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,14,Tuesday
2020-07-14,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,14,Tuesday
2020-07-14,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,14,Tuesday
2020-07-15,BC,Vancouver Coastal,Vancouver,5,5.57,2020,07,15,Wednesday
2020-07-15,BC,Vancouver Island,Central Vancouver Island,1,0.29,2020,07,15,Wednesday
2020-07-15,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,15,Wednesday
2020-07-15,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,15,Wednesday
2020-07-16,BC,Vancouver Coastal,Vancouver,3,5.71,2020,07,16,Thursday
2020-07-16,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,16,Thursday
2020-07-16,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,16,Thursday
2020-07-16,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,16,Thursday
2020-07-17,BC,Vancouver Coastal,Vancouver,5,5.14,2020,07,17,Friday
2020-07-17,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,17,Friday
2020-07-17,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,17,Friday
2020-07-17,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,17,Friday
2020-07-18,BC,Vancouver Coastal,Vancouver,1,4.14,2020,07,18,Saturday
2020-07-18,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,18,Saturday
2020-07-18,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,18,Saturday
2020-07-18,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,18,Saturday
2020-07-19,BC,Vancouver Coastal,Vancouver,1,3.14,2020,07,19,Sunday
2020-07-19,BC,Vancouver Island,Central Vancouver Island,3,0.57,2020,07,19,Sunday
2020-07-19,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,19,Sunday
2020-07-19,BC,Vancouver Island,South Vancouver Island,1,0.14,2020,07,19,Sunday
2020-07-20,BC,Vancouver Coastal,Vancouver,4,3.43,2020,07,20,Monday
2020-07-20,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,07,20,Monday
2020-07-20,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,20,Monday
2020-07-20,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,20,Monday
2020-07-21,BC,Vancouver Coastal,Vancouver,5,3.43,2020,07,21,Tuesday
2020-07-21,BC,Vancouver Island,Central Vancouver Island,1,0.71,2020,07,21,Tuesday
2020-07-21,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,21,Tuesday
2020-07-21,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,21,Tuesday
2020-07-22,BC,Vancouver Coastal,Vancouver,1,2.86,2020,07,22,Wednesday
2020-07-22,BC,Vancouver Island,Central Vancouver Island,1,0.71,2020,07,22,Wednesday
2020-07-22,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,22,Wednesday
2020-07-22,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,22,Wednesday
2020-07-23,BC,Vancouver Coastal,Vancouver,4,3.0,2020,07,23,Thursday
2020-07-23,BC,Vancouver Island,Central Vancouver Island,0,0.71,2020,07,23,Thursday
2020-07-23,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,23,Thursday
2020-07-23,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,23,Thursday
2020-07-24,BC,Vancouver Coastal,Vancouver,2,2.57,2020,07,24,Friday
2020-07-24,BC,Vancouver Island,Central Vancouver Island,0,0.71,2020,07,24,Friday
2020-07-24,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,24,Friday
2020-07-24,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,24,Friday
2020-07-25,BC,Vancouver Coastal,Vancouver,2,2.71,2020,07,25,Saturday
2020-07-25,BC,Vancouver Island,Central Vancouver Island,0,0.71,2020,07,25,Saturday
2020-07-25,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,25,Saturday
2020-07-25,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,07,25,Saturday
2020-07-26,BC,Vancouver Coastal,Vancouver,1,2.71,2020,07,26,Sunday
2020-07-26,BC,Vancouver Island,Central Vancouver Island,1,0.43,2020,07,26,Sunday
2020-07-26,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,26,Sunday
2020-07-26,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,26,Sunday
2020-07-27,BC,Vancouver Coastal,Vancouver,2,2.43,2020,07,27,Monday
2020-07-27,BC,Vancouver Island,Central Vancouver Island,0,0.43,2020,07,27,Monday
2020-07-27,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,27,Monday
2020-07-27,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,27,Monday
2020-07-28,BC,Vancouver Coastal,Vancouver,1,1.86,2020,07,28,Tuesday
2020-07-28,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,07,28,Tuesday
2020-07-28,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,28,Tuesday
2020-07-28,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,28,Tuesday
2020-07-29,BC,Vancouver Coastal,Vancouver,3,2.14,2020,07,29,Wednesday
2020-07-29,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,07,29,Wednesday
2020-07-29,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,29,Wednesday
2020-07-29,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,29,Wednesday
2020-07-30,BC,Vancouver Coastal,Vancouver,11,3.14,2020,07,30,Thursday
2020-07-30,BC,Vancouver Island,Central Vancouver Island,1,0.29,2020,07,30,Thursday
2020-07-30,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,30,Thursday
2020-07-30,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,30,Thursday
2020-07-31,BC,Vancouver Coastal,Vancouver,15,5.0,2020,07,31,Friday
2020-07-31,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,07,31,Friday
2020-07-31,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,07,31,Friday
2020-07-31,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,07,31,Friday
2020-08-01,BC,Vancouver Coastal,Vancouver,7,5.71,2020,08,01,Saturday
2020-08-01,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,08,01,Saturday
2020-08-01,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,01,Saturday
2020-08-01,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,08,01,Saturday
2020-08-02,BC,Vancouver Coastal,Vancouver,4,6.14,2020,08,02,Sunday
2020-08-02,BC,Vancouver Island,Central Vancouver Island,2,0.43,2020,08,02,Sunday
2020-08-02,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,02,Sunday
2020-08-02,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,08,02,Sunday
2020-08-03,BC,Vancouver Coastal,Vancouver,5,6.57,2020,08,03,Monday
2020-08-03,BC,Vancouver Island,Central Vancouver Island,0,0.43,2020,08,03,Monday
2020-08-03,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,03,Monday
2020-08-03,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,08,03,Monday
2020-08-04,BC,Vancouver Coastal,Vancouver,7,7.43,2020,08,04,Tuesday
2020-08-04,BC,Vancouver Island,Central Vancouver Island,0,0.43,2020,08,04,Tuesday
2020-08-04,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,04,Tuesday
2020-08-04,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,08,04,Tuesday
2020-08-05,BC,Vancouver Coastal,Vancouver,6,7.86,2020,08,05,Wednesday
2020-08-05,BC,Vancouver Island,Central Vancouver Island,0,0.43,2020,08,05,Wednesday
2020-08-05,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,05,Wednesday
2020-08-05,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,08,05,Wednesday
2020-08-06,BC,Vancouver Coastal,Vancouver,15,8.43,2020,08,06,Thursday
2020-08-06,BC,Vancouver Island,Central Vancouver Island,1,0.43,2020,08,06,Thursday
2020-08-06,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,06,Thursday
2020-08-06,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,08,06,Thursday
2020-08-07,BC,Vancouver Coastal,Vancouver,10,7.71,2020,08,07,Friday
2020-08-07,BC,Vancouver Island,Central Vancouver Island,0,0.43,2020,08,07,Friday
2020-08-07,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,07,Friday
2020-08-07,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,08,07,Friday
2020-08-08,BC,Vancouver Coastal,Vancouver,15,8.86,2020,08,08,Saturday
2020-08-08,BC,Vancouver Island,Central Vancouver Island,0,0.43,2020,08,08,Saturday
2020-08-08,BC,Vancouver Island,North Vancouver Island,1,0.14,2020,08,08,Saturday
2020-08-08,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,08,08,Saturday
2020-08-09,BC,Vancouver Coastal,Vancouver,16,10.57,2020,08,09,Sunday
2020-08-09,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,08,09,Sunday
2020-08-09,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,08,09,Sunday
2020-08-09,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,08,09,Sunday
2020-08-10,BC,Vancouver Coastal,Vancouver,14,11.86,2020,08,10,Monday
2020-08-10,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,08,10,Monday
2020-08-10,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,08,10,Monday
2020-08-10,BC,Vancouver Island,South Vancouver Island,0,0.0,2020,08,10,Monday
2020-08-11,BC,Vancouver Coastal,Vancouver,34,15.71,2020,08,11,Tuesday
2020-08-11,BC,Vancouver Island,Central Vancouver Island,1,0.29,2020,08,11,Tuesday
2020-08-11,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,08,11,Tuesday
2020-08-11,BC,Vancouver Island,South Vancouver Island,1,0.14,2020,08,11,Tuesday
2020-08-12,BC,Vancouver Coastal,Vancouver,28,18.86,2020,08,12,Wednesday
2020-08-12,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,08,12,Wednesday
2020-08-12,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,08,12,Wednesday
2020-08-12,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,08,12,Wednesday
2020-08-13,BC,Vancouver Coastal,Vancouver,40,22.43,2020,08,13,Thursday
2020-08-13,BC,Vancouver Island,Central Vancouver Island,1,0.29,2020,08,13,Thursday
2020-08-13,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,08,13,Thursday
2020-08-13,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,08,13,Thursday
2020-08-14,BC,Vancouver Coastal,Vancouver,28,25.0,2020,08,14,Friday
2020-08-14,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,08,14,Friday
2020-08-14,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,08,14,Friday
2020-08-14,BC,Vancouver Island,South Vancouver Island,2,0.43,2020,08,14,Friday
2020-08-15,BC,Vancouver Coastal,Vancouver,22,26.0,2020,08,15,Saturday
2020-08-15,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,08,15,Saturday
2020-08-15,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,15,Saturday
2020-08-15,BC,Vancouver Island,South Vancouver Island,0,0.43,2020,08,15,Saturday
2020-08-16,BC,Vancouver Coastal,Vancouver,16,26.0,2020,08,16,Sunday
2020-08-16,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,08,16,Sunday
2020-08-16,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,16,Sunday
2020-08-16,BC,Vancouver Island,South Vancouver Island,1,0.57,2020,08,16,Sunday
2020-08-17,BC,Vancouver Coastal,Vancouver,10,25.43,2020,08,17,Monday
2020-08-17,BC,Vancouver Island,Central Vancouver Island,1,0.43,2020,08,17,Monday
2020-08-17,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,17,Monday
2020-08-17,BC,Vancouver Island,South Vancouver Island,1,0.71,2020,08,17,Monday
2020-08-18,BC,Vancouver Coastal,Vancouver,29,24.71,2020,08,18,Tuesday
2020-08-18,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,08,18,Tuesday
2020-08-18,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,18,Tuesday
2020-08-18,BC,Vancouver Island,South Vancouver Island,2,0.86,2020,08,18,Tuesday
2020-08-19,BC,Vancouver Coastal,Vancouver,32,25.29,2020,08,19,Wednesday
2020-08-19,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,08,19,Wednesday
2020-08-19,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,19,Wednesday
2020-08-19,BC,Vancouver Island,South Vancouver Island,1,1.0,2020,08,19,Wednesday
2020-08-20,BC,Vancouver Coastal,Vancouver,28,23.57,2020,08,20,Thursday
2020-08-20,BC,Vancouver Island,Central Vancouver Island,0,0.14,2020,08,20,Thursday
2020-08-20,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,20,Thursday
2020-08-20,BC,Vancouver Island,South Vancouver Island,1,1.14,2020,08,20,Thursday
2020-08-21,BC,Vancouver Coastal,Vancouver,31,24.0,2020,08,21,Friday
2020-08-21,BC,Vancouver Island,Central Vancouver Island,1,0.29,2020,08,21,Friday
2020-08-21,BC,Vancouver Island,North Vancouver Island,1,0.14,2020,08,21,Friday
2020-08-21,BC,Vancouver Island,South Vancouver Island,2,1.14,2020,08,21,Friday
2020-08-22,BC,Vancouver Coastal,Vancouver,18,23.43,2020,08,22,Saturday
2020-08-22,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,08,22,Saturday
2020-08-22,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,08,22,Saturday
2020-08-22,BC,Vancouver Island,South Vancouver Island,0,1.14,2020,08,22,Saturday
2020-08-23,BC,Vancouver Coastal,Vancouver,21,24.14,2020,08,23,Sunday
2020-08-23,BC,Vancouver Island,Central Vancouver Island,1,0.43,2020,08,23,Sunday
2020-08-23,BC,Vancouver Island,North Vancouver Island,1,0.29,2020,08,23,Sunday
2020-08-23,BC,Vancouver Island,South Vancouver Island,0,1.0,2020,08,23,Sunday
2020-08-24,BC,Vancouver Coastal,Vancouver,17,25.14,2020,08,24,Monday
2020-08-24,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,08,24,Monday
2020-08-24,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,08,24,Monday
2020-08-24,BC,Vancouver Island,South Vancouver Island,2,1.14,2020,08,24,Monday
2020-08-25,BC,Vancouver Coastal,Vancouver,15,23.14,2020,08,25,Tuesday
2020-08-25,BC,Vancouver Island,Central Vancouver Island,1,0.43,2020,08,25,Tuesday
2020-08-25,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,08,25,Tuesday
2020-08-25,BC,Vancouver Island,South Vancouver Island,1,1.0,2020,08,25,Tuesday
2020-08-26,BC,Vancouver Coastal,Vancouver,30,22.86,2020,08,26,Wednesday
2020-08-26,BC,Vancouver Island,Central Vancouver Island,2,0.71,2020,08,26,Wednesday
2020-08-26,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,08,26,Wednesday
2020-08-26,BC,Vancouver Island,South Vancouver Island,1,1.0,2020,08,26,Wednesday
2020-08-27,BC,Vancouver Coastal,Vancouver,50,26.0,2020,08,27,Thursday
2020-08-27,BC,Vancouver Island,Central Vancouver Island,0,0.71,2020,08,27,Thursday
2020-08-27,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,08,27,Thursday
2020-08-27,BC,Vancouver Island,South Vancouver Island,0,0.86,2020,08,27,Thursday
2020-08-28,BC,Vancouver Coastal,Vancouver,30,25.86,2020,08,28,Friday
2020-08-28,BC,Vancouver Island,Central Vancouver Island,1,0.71,2020,08,28,Friday
2020-08-28,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,08,28,Friday
2020-08-28,BC,Vancouver Island,South Vancouver Island,0,0.57,2020,08,28,Friday
2020-08-29,BC,Vancouver Coastal,Vancouver,28,27.29,2020,08,29,Saturday
2020-08-29,BC,Vancouver Island,Central Vancouver Island,1,0.86,2020,08,29,Saturday
2020-08-29,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,08,29,Saturday
2020-08-29,BC,Vancouver Island,South Vancouver Island,0,0.57,2020,08,29,Saturday
2020-08-30,BC,Vancouver Coastal,Vancouver,23,27.57,2020,08,30,Sunday
2020-08-30,BC,Vancouver Island,Central Vancouver Island,0,0.71,2020,08,30,Sunday
2020-08-30,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,30,Sunday
2020-08-30,BC,Vancouver Island,South Vancouver Island,0,0.57,2020,08,30,Sunday
2020-08-31,BC,Vancouver Coastal,Vancouver,15,27.29,2020,08,31,Monday
2020-08-31,BC,Vancouver Island,Central Vancouver Island,1,0.86,2020,08,31,Monday
2020-08-31,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,08,31,Monday
2020-08-31,BC,Vancouver Island,South Vancouver Island,0,0.29,2020,08,31,Monday
2020-09-01,BC,Vancouver Coastal,Vancouver,33,29.86,2020,09,01,Tuesday
2020-09-01,BC,Vancouver Island,Central Vancouver Island,0,0.71,2020,09,01,Tuesday
2020-09-01,BC,Vancouver Island,North Vancouver Island,1,0.14,2020,09,01,Tuesday
2020-09-01,BC,Vancouver Island,South Vancouver Island,0,0.14,2020,09,01,Tuesday
2020-09-02,BC,Vancouver Coastal,Vancouver,25,29.14,2020,09,02,Wednesday
2020-09-02,BC,Vancouver Island,Central Vancouver Island,0,0.43,2020,09,02,Wednesday
2020-09-02,BC,Vancouver Island,North Vancouver Island,1,0.29,2020,09,02,Wednesday
2020-09-02,BC,Vancouver Island,South Vancouver Island,1,0.14,2020,09,02,Wednesday
2020-09-03,BC,Vancouver Coastal,Vancouver,46,28.57,2020,09,03,Thursday
2020-09-03,BC,Vancouver Island,Central Vancouver Island,1,0.57,2020,09,03,Thursday
2020-09-03,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,09,03,Thursday
2020-09-03,BC,Vancouver Island,South Vancouver Island,1,0.29,2020,09,03,Thursday
2020-09-04,BC,Vancouver Coastal,Vancouver,36,29.43,2020,09,04,Friday
2020-09-04,BC,Vancouver Island,Central Vancouver Island,0,0.43,2020,09,04,Friday
2020-09-04,BC,Vancouver Island,North Vancouver Island,1,0.43,2020,09,04,Friday
2020-09-04,BC,Vancouver Island,South Vancouver Island,0,0.29,2020,09,04,Friday
2020-09-05,BC,Vancouver Coastal,Vancouver,38,30.86,2020,09,05,Saturday
2020-09-05,BC,Vancouver Island,Central Vancouver Island,1,0.43,2020,09,05,Saturday
2020-09-05,BC,Vancouver Island,North Vancouver Island,0,0.43,2020,09,05,Saturday
2020-09-05,BC,Vancouver Island,South Vancouver Island,0,0.29,2020,09,05,Saturday
2020-09-06,BC,Vancouver Coastal,Vancouver,37,32.86,2020,09,06,Sunday
2020-09-06,BC,Vancouver Island,Central Vancouver Island,0,0.43,2020,09,06,Sunday
2020-09-06,BC,Vancouver Island,North Vancouver Island,0,0.43,2020,09,06,Sunday
2020-09-06,BC,Vancouver Island,South Vancouver Island,1,0.43,2020,09,06,Sunday
2020-09-07,BC,Vancouver Coastal,Vancouver,25,34.29,2020,09,07,Monday
2020-09-07,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,09,07,Monday
2020-09-07,BC,Vancouver Island,North Vancouver Island,0,0.43,2020,09,07,Monday
2020-09-07,BC,Vancouver Island,South Vancouver Island,0,0.43,2020,09,07,Monday
2020-09-08,BC,Vancouver Coastal,Vancouver,23,32.86,2020,09,08,Tuesday
2020-09-08,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,09,08,Tuesday
2020-09-08,BC,Vancouver Island,North Vancouver Island,0,0.29,2020,09,08,Tuesday
2020-09-08,BC,Vancouver Island,South Vancouver Island,1,0.57,2020,09,08,Tuesday
2020-09-09,BC,Vancouver Coastal,Vancouver,45,35.71,2020,09,09,Wednesday
2020-09-09,BC,Vancouver Island,Central Vancouver Island,0,0.29,2020,09,09,Wednesday
2020-09-09,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,09,09,Wednesday
2020-09-09,BC,Vancouver Island,South Vancouver Island,2,0.71,2020,09,09,Wednesday
2020-09-10,BC,Vancouver Coastal,Vancouver,51,36.43,2020,09,10,Thursday
2020-09-10,BC,Vancouver Island,Central Vancouver Island,2,0.43,2020,09,10,Thursday
2020-09-10,BC,Vancouver Island,North Vancouver Island,0,0.14,2020,09,10,Thursday
2020-09-10,BC,Vancouver Island,South Vancouver Island,1,0.71,2020,09,10,Thursday
2020-09-11,BC,Vancouver Coastal,Vancouver,48,38.14,2020,09,11,Friday
2020-09-11,BC,Vancouver Island,Central Vancouver Island,1,0.57,2020,09,11,Friday
2020-09-11,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,09,11,Friday
2020-09-11,BC,Vancouver Island,South Vancouver Island,3,1.14,2020,09,11,Friday
2020-09-12,BC,Vancouver Coastal,Vancouver,48,39.57,2020,09,12,Saturday
2020-09-12,BC,Vancouver Island,Central Vancouver Island,1,0.57,2020,09,12,Saturday
2020-09-12,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,09,12,Saturday
2020-09-12,BC,Vancouver Island,South Vancouver Island,0,1.14,2020,09,12,Saturday
2020-09-13,BC,Vancouver Coastal,Vancouver,29,38.43,2020,09,13,Sunday
2020-09-13,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,09,13,Sunday
2020-09-13,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,09,13,Sunday
2020-09-13,BC,Vancouver Island,South Vancouver Island,0,1.0,2020,09,13,Sunday
2020-09-14,BC,Vancouver Coastal,Vancouver,17,37.29,2020,09,14,Monday
2020-09-14,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,09,14,Monday
2020-09-14,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,09,14,Monday
2020-09-14,BC,Vancouver Island,South Vancouver Island,0,1.0,2020,09,14,Monday
2020-09-15,BC,Vancouver Coastal,Vancouver,44,40.29,2020,09,15,Tuesday
2020-09-15,BC,Vancouver Island,Central Vancouver Island,0,0.57,2020,09,15,Tuesday
2020-09-15,BC,Vancouver Island,North Vancouver Island,0,0.0,2020,09,15,Tuesday
