Incident_Date,YEAR,MONTH,DAY,WEEKDAY,X,Y,LAT,LNG
2018-09-30,2018,9,30,Sunday,486134.9969,5456362.9998,49.25987522690067,-123.1905548583731
2018-11-08,2018,11,8,Thursday,486260.3565,5456266.9342,49.25901393000137,-123.18882868102781
2018-02-05,2018,2,5,Monday,486129.1876,5456170.4827,49.25814337287405,-123.19062802874474
2020-04-12,2020,4,12,Sunday,486178.0989,5456140.4941,49.25787472763944,-123.18995480427095
2019-09-20,2019,9,20,Friday,486200.9328,5456085.5934,49.25738140235648,-123.1896391070422
2019-11-08,2019,11,8,Friday,486302.8245,5455378.6503,49.25102461901585,-123.18821464916819
2020-08-09,2020,8,9,Sunday,486199.4692,5457503.3635,49.27013442989136,-123.18970810382278
2018-11-15,2018,11,15,Thursday,486219.1014,5457544.1094,49.27050138790454,-123.18943963598144
2020-07-15,2020,7,15,Wednesday,486221.9315,5457544.0339,49.270500772548885,-123.18940072952977
2018-09-20,2018,9,20,Thursday,486111.3453,5454204.0116,49.24045421411272,-123.19080505637642
2020-09-13,2020,9,13,Sunday,486151.7249,5454096.766,49.239490434337476,-123.19024661115819
2020-07-17,2020,7,17,Friday,486117.4941,5453762.21,49.236480262867,-123.1907052817139
2018-08-10,2018,8,10,Friday,486148.4497,5457445.9346,49.26961669503726,-123.19040744795348
2018-04-30,2018,4,30,Monday,486274.1682,5457343.1609,49.26869506551507,-123.18867576932071
2020-10-03,2020,10,3,Saturday,486173.4749,5456880.904,49.26453472712786,-123.19004392447218
2019-11-13,2019,11,13,Wednesday,486170.041,5455257.9274,49.2499357085936,-123.19003506565254
2020-08-30,2020,8,30,Sunday,495206.0578,5455211.2368,49.24965322821101,-123.06587233610838
2020-11-01,2020,11,1,Sunday,491237.6603,5455296.7455,49.25037843803826,-123.12040284590242
2018-09-11,2018,9,11,Tuesday,494454.3935,5455220.0718,49.2497263503883,-123.07620087676213
2020-08-06,2020,8,6,Thursday,492652.0169,5455232.5369,49.249819487360696,-123.10096710363808
2019-08-17,2019,8,17,Saturday,486078.7808,5457086.067000001,49.26637805106204,-123.19135261216573
2018-12-01,2018,12,1,Saturday,488748.0466,5455405.1461,49.25131280568079,-123.15461542472842
2018-10-24,2018,10,24,Wednesday,488752.5409,5455393.0859,49.25120440451859,-123.15455332919721
2019-07-19,2019,7,19,Friday,486117.3859,5457634.1124,49.27130867679527,-123.1908409866511
2020-08-10,2020,8,10,Monday,486117.3859,5457634.1124,49.27130867679527,-123.1908409866511
2019-12-12,2019,12,12,Thursday,492956.5311,5455244.0547,49.24992667339717,-123.09678304643874
2018-12-18,2018,12,18,Tuesday,488803.0029,5455368.3427,49.250982760229356,-123.15385923285861
2018-11-21,2018,11,21,Wednesday,488804.3384,5455352.7508,49.250842532546564,-123.15384044586104
2020-03-31,2020,3,31,Tuesday,485988.5956,5456782.5534,49.26364584088519,-123.1925816103636
2018-05-15,2018,5,15,Tuesday,485992.8825,5456782.445,49.26364496400538,-123.19252268505267
2018-09-30,2018,9,30,Sunday,485992.8825,5456782.445,49.26364496400538,-123.19252268505267
2020-02-16,2020,2,16,Sunday,486074.1015,5456771.245,49.26354607299294,-123.19140597662621
2020-06-16,2020,6,16,Tuesday,486071.4409,5456674.0711,49.262671918190875,-123.19143916392336
2019-07-26,2019,7,26,Friday,485962.1223,5456578.9482,49.26181377369568,-123.1929383336321
2019-04-05,2019,4,5,Friday,486008.1785,5456173.8565,49.2581709648967,-123.19229117759673
2018-11-01,2018,11,1,Thursday,486009.1749,5456173.8341,49.25817078619478,-123.19227748325764
2018-11-16,2018,11,16,Friday,486009.1749,5456173.8341,49.25817078619478,-123.19227748325764
2019-05-15,2019,5,15,Wednesday,486009.1749,5456173.8341,49.25817078619478,-123.19227748325764
2020-10-12,2020,10,12,Monday,485989.4266,5455784.3779,49.25466711177757,-123.19253525800949
2019-11-08,2019,11,8,Friday,485943.0156,5455483.419,49.25195887111488,-123.19316247729387
2020-06-15,2020,6,15,Monday,486017.0717,5453883.3955,49.23756806452822,-123.19208901276902
2019-10-23,2019,10,23,Wednesday,486090.2369,5453882.7802,49.23756419663929,-123.1910838980309
2019-07-07,2019,7,7,Sunday,486090.0539,5456891.8189,49.264631016666996,-123.19119090873106
2018-08-26,2018,8,26,Sunday,492410.2127,5456297.7925,49.25939872611494,-123.1043098681932
2018-08-16,2018,8,16,Thursday,492409.6298,5456187.9318,49.258410500337625,-123.10431579645689
2019-10-12,2019,10,12,Saturday,492416.8215,5456693.3695,49.26295709938645,-123.10422653396768
2019-08-17,2019,8,17,Saturday,492484.2704,5458946.2168,49.28322268589536,-123.1033418118672
2018-06-10,2018,6,10,Sunday,491768.802,5458035.2336,49.27501902766085,-123.11316078365651
2018-08-16,2018,8,16,Thursday,491768.802,5458035.2336,49.27501902766085,-123.11316078365651
2018-08-23,2018,8,23,Thursday,491768.802,5458035.2336,49.27501902766085,-123.11316078365651
2018-09-15,2018,9,15,Saturday,491768.802,5458035.2336,49.27501902766085,-123.11316078365651
2018-09-23,2018,9,23,Sunday,491768.802,5458035.2336,49.27501902766085,-123.11316078365651
2018-10-20,2018,10,20,Saturday,491768.802,5458035.2336,49.27501902766085,-123.11316078365651
2019-02-27,2019,2,27,Wednesday,491768.802,5458035.2336,49.27501902766085,-123.11316078365651
2018-06-09,2018,6,9,Saturday,491780.7248,5458011.075,49.274801877392555,-123.1129963754414
2018-04-17,2018,4,17,Tuesday,491788.0426,5458016.557999999,49.27485129624019,-123.11289588506934
2018-07-14,2018,7,14,Saturday,491788.0426,5458016.557999999,49.27485129624019,-123.11289588506934
2018-07-15,2018,7,15,Sunday,491788.0426,5458016.557999999,49.27485129624019,-123.11289588506934
2019-04-01,2019,4,1,Monday,491788.0426,5458016.557999999,49.27485129624019,-123.11289588506934
2019-07-18,2019,7,18,Thursday,491788.0426,5458016.557999999,49.27485129624019,-123.11289588506934
2019-07-18,2019,7,18,Thursday,491788.0426,5458016.557999999,49.27485129624019,-123.11289588506934
2019-07-18,2019,7,18,Thursday,491788.0426,5458016.557999999,49.27485129624019,-123.11289588506934
2019-08-16,2019,8,16,Friday,491788.0426,5458016.557999999,49.27485129624019,-123.11289588506934
2019-07-18,2019,7,18,Thursday,491792.4884,5458018.0704,49.27486496023399,-123.11283479650652
2020-09-10,2020,9,10,Thursday,491792.4884,5458018.0704,49.27486496023399,-123.11283479650652
2018-06-09,2018,6,9,Saturday,491809.0432,5457988.5298,49.27459945957067,-123.11260660087413
2018-12-26,2018,12,26,Wednesday,492310.4042,5456500.7519,49.261223138652326,-123.10568547734944
2018-08-18,2018,8,18,Saturday,492312.6281,5456491.5029,49.2611399700741,-123.10565473460785
2019-09-12,2019,9,12,Thursday,492304.7462,5455889.3626,49.25572350066494,-123.10575148969433
2020-07-28,2020,7,28,Tuesday,492308.7037,5455669.2158,49.25374328543667,-123.10569287598159
2018-07-05,2018,7,5,Thursday,492330.7877,5457490.7022,49.270128180882885,-123.10542429780058
2019-06-15,2019,6,15,Saturday,492330.7877,5457490.7022,49.270128180882885,-123.10542429780058
2019-05-10,2019,5,10,Friday,492338.7034,5457293.7318,49.26835649597491,-123.10531171407723
2019-06-25,2019,6,25,Tuesday,492338.7034,5457293.7318,49.26835649597491,-123.10531171407723
2019-01-22,2019,1,22,Tuesday,492203.2337,5451376.4086,49.2151271467469,-123.10705874516263
2018-07-18,2018,7,18,Wednesday,492341.0692,5458776.8842,49.28169773451359,-123.10530759150093
2020-10-02,2020,10,2,Friday,492213.8723,5458862.6471,49.282467578348,-123.10705817074097
2019-05-11,2019,5,11,Saturday,492218.7053,5458879.6576,49.28262065203832,-123.1069920488231
2019-08-28,2019,8,28,Wednesday,492218.7053,5458879.6576,49.28262065203832,-123.1069920488231
2020-02-21,2020,2,21,Friday,492218.7053,5458879.6576,49.28262065203832,-123.1069920488231
2018-06-19,2018,6,19,Tuesday,492219.1855,5458881.347999999,49.28263586356715,-123.10698547902624
2018-06-22,2018,6,22,Friday,492219.1855,5458881.347999999,49.28263586356715,-123.10698547902624
2018-06-24,2018,6,24,Sunday,492231.4142,5458890.9305,49.282722215225455,-123.10681752201984
2019-05-29,2019,5,29,Wednesday,492236.0933,5458907.3993,49.282870414140035,-123.10675350461628
2018-06-16,2018,6,16,Saturday,492237.1355,5458911.0666,49.2829034153207,-123.1067392456216
2018-07-16,2018,7,16,Monday,492237.1355,5458911.0666,49.2829034153207,-123.1067392456216
2019-02-16,2019,2,16,Saturday,492237.1355,5458911.0666,49.2829034153207,-123.1067392456216
2018-08-09,2018,8,9,Thursday,492971.786,5459032.2703,49.284002551409415,-123.09663996103907
2018-09-22,2018,9,22,Saturday,492971.786,5459032.2703,49.284002551409415,-123.09663996103907
2020-12-03,2020,12,3,Thursday,492972.0127,5459032.2628,49.28400248655266,-123.09663684372178
2019-12-05,2019,12,5,Thursday,493057.19299999997,5459038.7214,49.284061556265584,-123.09546570400693
2018-08-17,2018,8,17,Friday,491116.4691,5459615.3162,49.28922298353514,-123.12216400339659
2019-04-02,2019,4,2,Tuesday,492064.4008,5458975.0476,49.28347671609285,-123.10911560998196
2019-09-16,2019,9,16,Monday,492064.4008,5458975.0476,49.28347671609285,-123.10911560998196
2019-11-26,2019,11,26,Tuesday,492064.4008,5458975.0476,49.28347671609285,-123.10911560998196
2018-09-09,2018,9,9,Sunday,492065.0689,5458977.2305,49.28349636029379,-123.10910646685193
2019-04-16,2019,4,16,Tuesday,492065.0689,5458977.2305,49.28349636029379,-123.10910646685193
2020-09-08,2020,9,8,Tuesday,492418.70399999997,5458794.1491,49.28185400294107,-123.10424046964366
2019-07-16,2019,7,16,Tuesday,492421.1772,5458852.6404,49.28238017220581,-123.1042075726083
2019-10-05,2019,10,5,Saturday,492421.1772,5458852.6404,49.28238017220581,-123.1042075726083
2018-05-23,2018,5,23,Wednesday,492421.343,5458856.5575,49.28241540920059,-123.10420536713332
2018-07-31,2018,7,31,Tuesday,492421.343,5458856.5575,49.28241540920059,-123.10420536713332
2019-06-16,2019,6,16,Sunday,494383.763,5458799.8591,49.281926580490975,-123.0772216280893
2020-10-21,2020,10,21,Wednesday,491094.838,5457995.9387,49.274656117950954,-123.1224254032106
2018-08-27,2018,8,27,Monday,491094.9017,5457995.8742,49.27465553869062,-123.122424526049
2018-09-23,2018,9,23,Sunday,490920.1623,5457937.4761,49.274127667915344,-123.12482545760191
2019-09-20,2019,9,20,Friday,491796.3944,5458737.8055,49.28133914761241,-123.11279586102184
2018-07-19,2018,7,19,Thursday,491797.8691,5458736.3249,49.28132584917177,-123.11277555423624
2018-09-18,2018,9,18,Tuesday,492910.8679,5456478.0246,49.261025956327614,-123.09743234041017
2019-05-05,2019,5,5,Sunday,492910.8679,5456478.0246,49.261025956327614,-123.09743234041017
2020-08-12,2020,8,12,Wednesday,492916.2222,5456487.0574,49.261107270155016,-123.09735891138168
2018-01-31,2018,1,31,Wednesday,492856.9858,5456377.6053,49.26012203825209,-123.09817109785371
2018-04-13,2018,4,13,Friday,492879.2499,5456185.3778,49.258393173537115,-123.09786168938044
2018-02-15,2018,2,15,Thursday,492934.0755,5456184.0876,49.258382203678316,-123.09710819013202
2020-06-14,2020,6,14,Sunday,492917.6464,5456085.6343,49.25749640660237,-123.0973322361809
2018-03-21,2018,3,21,Wednesday,492934.1654,5456085.2596,49.25749322712622,-123.09710521057572
2019-07-03,2019,7,3,Wednesday,492886.1525,5455983.3871,49.25657630706811,-123.09776323718843
2019-07-08,2019,7,8,Monday,492882.7794,5455775.6593,49.25470771409415,-123.09780590048312
2018-08-07,2018,8,7,Tuesday,492890.9795,5455775.4497,49.25470592403889,-123.0976932099447
2020-08-25,2020,8,25,Tuesday,493020.6131,5457196.8617,49.267493294766524,-123.09593655004333
2018-04-28,2018,4,28,Saturday,493044.8062,5457207.8496,49.26759240860115,-123.09560419043724
2019-08-27,2019,8,27,Tuesday,493044.8062,5457207.8496,49.26759240860115,-123.09560419043724
2019-11-13,2019,11,13,Wednesday,492811.5325,5454975.2332,49.247506880337255,-123.0987706193488
2019-12-18,2019,12,18,Wednesday,492897.6013,5454773.6056,49.24569420125262,-123.0975844486186
2020-02-25,2020,2,25,Tuesday,493032.7576,5457059.1017,49.26625425642792,-123.09576721729144
2020-06-07,2020,6,7,Sunday,492854.0837,5454194.9860000005,49.240488882564016,-123.09817204584067
2019-04-24,2019,4,24,Wednesday,492846.4262,5454012.3826,49.238846233915744,-123.09827398679568
2020-04-06,2020,4,6,Monday,492832.1386,5453923.0651,49.238042635343575,-123.09846866867977
2020-04-07,2020,4,7,Tuesday,492903.419,5453832.3656,49.23722760285211,-123.09748784820515
2020-04-03,2020,4,3,Friday,492877.0822,5453056.4097,49.230247389500434,-123.09783585847482
2019-11-15,2019,11,15,Friday,492825.4303,5452650.688999999,49.22659722918785,-123.0985380567776
2019-06-24,2019,6,24,Monday,492787.3131,5452033.1751,49.2210420879706,-123.09905046802955
2019-04-08,2019,4,8,Monday,492798.7347,5452023.6969,49.22095696351418,-123.09889344747573
2020-09-15,2020,9,15,Tuesday,492830.8511,5451921.9218,49.2200418469874,-123.09845058191851
2018-07-14,2018,7,14,Saturday,492847.2109,5451542.0704,49.2166251756314,-123.09821914978708
2020-07-29,2020,7,29,Wednesday,492914.1908,5457064.4386,49.26630090053597,-123.09739705203928
2019-06-16,2019,6,16,Sunday,492850.2746,5451451.7297,49.21581257288902,-123.09817547091505
2019-10-01,2019,10,1,Tuesday,492794.7324,5450989.6259,49.21165517447847,-123.09892984434548
2018-09-12,2018,9,12,Wednesday,492833.5325,5456975.5184,49.26550010684262,-123.09850413605675
2020-10-20,2020,10,20,Tuesday,492968.3584,5456963.2666,49.26539146466282,-123.09665072203147
2018-05-25,2018,5,25,Friday,492876.7291,5456865.8202,49.26451385553418,-123.09790844105433
2019-10-17,2019,10,17,Thursday,492805.3598,5456766.4414,49.263619088969165,-123.09888761501934
2019-01-21,2019,1,21,Monday,492808.4447,5456766.3523,49.263618323779326,-123.09884521269818
2018-09-02,2018,9,2,Sunday,492809.208,5456775.4777,49.26370041746303,-123.09883488538283
2020-04-01,2020,4,1,Wednesday,492837.8715,5456774.6474,49.263693285090376,-123.09844090149755
2019-11-01,2019,11,1,Friday,492933.9023,5456669.3903,49.2627475943559,-123.09711913629387
2019-12-22,2019,12,22,Sunday,492933.9023,5456669.3903,49.2627475943559,-123.09711913629387
2018-04-21,2018,4,21,Saturday,492936.7648,5456669.2373,49.26274625115536,-123.09707979036389
2019-08-29,2019,8,29,Thursday,492987.9785,5456670.0969,49.26275457271259,-123.09637590590499
2018-02-08,2018,2,8,Thursday,492906.9814,5458833.0408,49.28220970148456,-123.0975275072331
2020-11-09,2020,11,9,Monday,492910.0874,5458832.9379,49.282208811919595,-123.09748479862968
2018-01-13,2018,1,13,Saturday,492915.7127,5458728.6332,49.28127063943989,-123.09740560412122
2020-09-10,2020,9,10,Thursday,492932.3691,5458628.9696,49.28037434185765,-123.09717482536084
2018-08-23,2018,8,23,Thursday,492968.5912,5458627.8086,49.2803643162231,-123.09667677795376
2019-12-28,2019,12,28,Saturday,491685.9442,5459284.5187,49.28625542474255,-123.11432586676553
2020-11-04,2020,11,4,Wednesday,493212.6931,5458823.7366,49.28212948001188,-123.09332388400017
2019-05-15,2019,5,15,Wednesday,496611.0317,5458723.4524,49.2812556966395,-123.04659669671547
2019-05-24,2019,5,24,Friday,496611.0317,5458723.4524,49.2812556966395,-123.04659669671547
2020-01-23,2020,1,23,Thursday,496611.0317,5458723.4524,49.2812556966395,-123.04659669671547
2019-11-20,2019,11,20,Wednesday,492961.9464,5456376.404,49.26011244901796,-123.09672853700174
2020-11-05,2020,11,5,Thursday,492961.9464,5456376.404,49.26011244901796,-123.09672853700174
2018-09-19,2018,9,19,Wednesday,492963.3812,5456374.2077,49.26009270937549,-123.0967087790408
2019-06-15,2019,6,15,Saturday,498134.3191,5458718.1471,49.28121452231794,-123.02565220031784
2019-11-02,2019,11,2,Saturday,491341.1747,5458213.4285,49.27661601319046,-123.11904355852846
2020-06-22,2020,6,22,Monday,492902.0617,5458933.5439,49.2831136859193,-123.09759693607673
2019-10-02,2019,10,2,Wednesday,492927.5414,5458932.7584,49.28310691559547,-123.09724657581734
2018-08-13,2018,8,13,Monday,493025.0012,5458929.7536,49.28308100694163,-123.09590644941368
2020-10-09,2020,10,9,Friday,493051.6133,5458928.932999999,49.28307392863665,-123.09554051848977
2019-05-05,2019,5,5,Sunday,493343.9569,5458746.5219,49.281436364697726,-123.0915177545608
2018-06-22,2018,6,22,Friday,493000.3883,5458227.66,49.276765277452284,-123.09623258814419
2020-10-15,2020,10,15,Thursday,491926.2572,5459111.3397,49.284700875340754,-123.11101785254672
2018-10-19,2018,10,19,Friday,491935.6013,5459107.8068,49.28466921973235,-123.11088929566098
2019-09-04,2019,9,4,Wednesday,491935.6013,5459107.8068,49.28466921973235,-123.11088929566098
2020-07-17,2020,7,17,Friday,491559.6963,5458460.7362,49.27884364238481,-123.11604449793676
2020-06-20,2020,6,20,Saturday,492774.2685,5450882.5763,49.21069199319222,-123.09920889068215
2018-07-08,2018,7,8,Sunday,492774.6613,5450882.6093,49.21069229466819,-123.0992034981625
2018-05-30,2018,5,30,Wednesday,491403.8983,5458402.2331,49.27831522651655,-123.11818527959576
2018-06-25,2018,6,25,Monday,492872.2798,5457738.2274,49.2723612660922,-123.09798513553275
2018-11-05,2018,11,5,Monday,492999.2875,5457727.81,49.27226902716007,-123.09623897448074
2019-08-24,2019,8,24,Saturday,493041.9951,5457716.323,49.27216618706259,-123.0956516730899
2020-02-25,2020,2,25,Tuesday,493041.9951,5457716.323,49.27216618706259,-123.0956516730899
2019-06-07,2019,6,7,Friday,491820.8992,5456614.5947,49.26224082636718,-123.1124155260803
2019-10-20,2019,10,20,Sunday,491820.8992,5456614.5947,49.26224082636718,-123.1124155260803
2018-02-02,2018,2,2,Friday,491896.6852,5456502.7293,49.26123558463975,-123.1113716427078
2018-12-12,2018,12,12,Wednesday,491843.2396,5456411.6792,49.26041586122413,-123.11210434031442
2019-11-14,2019,11,14,Thursday,491802.41299999994,5456114.4005,49.25774123603645,-123.11265936224196
2019-11-08,2019,11,8,Friday,491862.1185,5455901.4458,49.25582646368881,-123.11183450377278
2019-05-30,2019,5,30,Thursday,491735.3322,5457291.7416,49.268330736672596,-123.11360556005424
2018-09-12,2018,9,12,Wednesday,491769.016,5457317.1161,49.26855943915156,-123.11314306772196
2018-08-16,2018,8,16,Thursday,491816.6902,5455580.1754,49.25293596594825,-123.11245223415831
2018-03-08,2018,3,8,Thursday,491891.1887,5455378.3239,49.251121262254316,-123.11142441679152
2018-08-18,2018,8,18,Saturday,491881.3346,5457284.0056,49.268263105807705,-123.11159846810192
2020-05-31,2020,5,31,Sunday,491699.0244,5453108.9315,49.2307049983723,-123.1140179654586
2019-08-12,2019,8,12,Monday,491920.7017,5457191.9054,49.267435169308875,-123.11105547297795
2019-08-27,2019,8,27,Tuesday,491920.7017,5457191.9054,49.267435169308875,-123.11105547297795
2018-07-16,2018,7,16,Monday,491928.9142,5457103.9632,49.266644221709285,-123.1109408131483
2020-09-25,2020,9,25,Friday,491835.9829,5456894.7433,49.264761016821794,-123.11221392651295
2018-11-18,2018,11,18,Sunday,491925.5267,5456791.7008,49.26383531916767,-123.11098107604664
2020-11-22,2020,11,22,Sunday,491909.5999,5456710.9745,49.263108960530225,-123.11119835275886
2020-11-28,2020,11,28,Saturday,491909.5999,5456710.9745,49.263108960530225,-123.11119835275886
2018-04-20,2018,4,20,Friday,491909.5999,5456710.9745,49.263108960530225,-123.11119835275886
2019-09-16,2019,9,16,Monday,491909.5999,5456710.9745,49.263108960530225,-123.11119835275886
2020-11-16,2020,11,16,Monday,491920.3106,5456710.6722,49.26310638287166,-123.11105113393177
2018-09-27,2018,9,27,Thursday,492056.7028,5458980.3981,49.283524744676065,-123.10922156466555
2020-01-09,2020,1,9,Thursday,491651.5374,5458615.1804,49.28023415399313,-123.1147850149298
2018-05-19,2018,5,19,Saturday,491651.5374,5458615.1804,49.28023415399313,-123.1147850149298
2018-06-15,2018,6,15,Friday,491651.5374,5458615.1804,49.28023415399313,-123.1147850149298
2018-07-09,2018,7,9,Monday,491651.5374,5458615.1804,49.28023415399313,-123.1147850149298
2018-07-19,2018,7,19,Thursday,491651.5374,5458615.1804,49.28023415399313,-123.1147850149298
2018-07-23,2018,7,23,Monday,491651.5374,5458615.1804,49.28023415399313,-123.1147850149298
2018-07-28,2018,7,28,Saturday,491651.5374,5458615.1804,49.28023415399313,-123.1147850149298
2018-08-11,2018,8,11,Saturday,491651.5374,5458615.1804,49.28023415399313,-123.1147850149298
2018-10-02,2018,10,2,Tuesday,491651.5374,5458615.1804,49.28023415399313,-123.1147850149298
2018-12-14,2018,12,14,Friday,491651.5374,5458615.1804,49.28023415399313,-123.1147850149298
2019-01-10,2019,1,10,Thursday,491651.5374,5458615.1804,49.28023415399313,-123.1147850149298
2019-01-01,2019,1,1,Tuesday,491651.5653,5458615.1512,49.28023389171553,-123.11478463071721
2019-06-06,2019,6,6,Thursday,491651.5653,5458615.1512,49.28023389171553,-123.11478463071721
2019-07-31,2019,7,31,Wednesday,491651.5653,5458615.1512,49.28023389171553,-123.11478463071721
2019-08-25,2019,8,25,Sunday,491651.5653,5458615.1512,49.28023389171553,-123.11478463071721
2019-09-04,2019,9,4,Wednesday,491651.5653,5458615.1512,49.28023389171553,-123.11478463071721
2019-09-06,2019,9,6,Friday,491651.5653,5458615.1512,49.28023389171553,-123.11478463071721
2020-03-19,2020,3,19,Thursday,491651.5653,5458615.1512,49.28023389171553,-123.11478463071721
2020-02-17,2020,2,17,Monday,491683.2329,5458582.4937,49.279940563974996,-123.11434854702212
2018-07-16,2018,7,16,Monday,491978.4068,5458914.8806,49.28293438191627,-123.11029683024306
2018-04-17,2018,4,17,Tuesday,491992.0189,5458901.2011,49.28281151116828,-123.11010939038736
2019-07-22,2019,7,22,Monday,491979.0672,5458927.1808,49.283045032809675,-123.11028799651584
2018-05-31,2018,5,31,Thursday,491900.5158,5458861.3611,49.2824519383727,-123.11136674451018
2019-06-10,2019,6,10,Monday,491900.5158,5458861.3611,49.2824519383727,-123.11136674451018
2019-05-28,2019,5,28,Tuesday,491906.8725,5458854.8674,49.282393610724384,-123.11127920953575
2019-06-09,2019,6,9,Sunday,491906.8725,5458854.8674,49.282393610724384,-123.11127920953575
2019-02-24,2019,2,24,Sunday,491907.4387,5458841.217,49.28227083072456,-123.11127114812176
2020-07-15,2020,7,15,Wednesday,491919.7572,5458841.7046,49.282275379740625,-123.11110178132445
2019-05-07,2019,5,7,Tuesday,491924.911,5458836.4395,49.28222808744883,-123.11103081137787
2019-08-20,2019,8,20,Tuesday,491924.9333,5458823.3451,49.28211030154984,-123.11103024031632
2019-08-30,2019,8,30,Friday,491924.9333,5458823.3451,49.28211030154984,-123.11103024031632
2018-04-19,2018,4,19,Thursday,491974.3862,5459104.9878,49.28464437294436,-123.11035592939793
2018-06-25,2018,6,25,Monday,491974.3862,5459104.9878,49.28464437294436,-123.11035592939793
2018-07-22,2018,7,22,Sunday,491974.3862,5459104.9878,49.28464437294436,-123.11035592939793
2019-05-10,2019,5,10,Friday,491975.9409,5459104.5343,49.28464031405621,-123.11033454248827
2019-07-02,2019,7,2,Tuesday,491975.9409,5459104.5343,49.28464031405621,-123.11033454248827
2019-08-02,2019,8,2,Friday,492024.0743,5459090.5041,49.28451474030705,-123.1096724072428
2018-08-09,2018,8,9,Thursday,492032.8428,5459087.9482,49.28449186396248,-123.10955178589657
2019-05-15,2019,5,15,Wednesday,492047.8209,5459074.0576,49.284367110940316,-123.10934555478548
2019-08-17,2019,8,17,Saturday,492051.499,5459082.5096,49.284443185835485,-123.10929514761085
2018-02-11,2018,2,11,Sunday,492053.3026,5459081.9843,49.28443848413503,-123.10927033697764
2020-07-19,2020,7,19,Sunday,492073.8866,5459075.9838,49.28438477600924,-123.10898718014404
2019-05-31,2019,5,31,Friday,492076.9246,5459065.5737,49.284291174938616,-123.10894520022717
2019-06-17,2019,6,17,Monday,492076.9246,5459065.5737,49.284291174938616,-123.10894520022717
2018-05-26,2018,5,26,Saturday,492079.972,5459064.6859,49.284283228538776,-123.10890327984913
2018-07-19,2018,7,19,Thursday,492079.972,5459064.6859,49.284283228538776,-123.10890327984913
2018-07-26,2018,7,26,Thursday,492082.5309,5459073.4645,49.284362226562116,-123.10886826795041
2019-05-03,2019,5,3,Friday,491671.9614,5452405.3732,49.22437595356697,-123.11437507906223
2020-03-13,2020,3,13,Friday,491672.5081,5452405.3511,49.22437576220579,-123.11436757038597
2019-08-10,2019,8,10,Saturday,488847.1097,5455261.9328,49.250026388290166,-123.15325019567848
2020-10-04,2020,10,4,Sunday,495111.6566,5455126.2878,49.248888346405,-123.06716844133878
2019-07-05,2019,7,5,Friday,495120.7361,5455148.4627,49.2490878869829,-123.06704395435804
2018-07-04,2018,7,4,Wednesday,487005.8039,5455316.5518,49.250481364615155,-123.17855295493884
2018-09-14,2018,9,14,Friday,491598.4979,5455186.796,49.24939448039882,-123.11544230027805
2020-10-13,2020,10,13,Tuesday,495063.8733,5455072.2923,49.248402261375205,-123.06782434351767
2018-06-26,2018,6,26,Tuesday,494732.2907,5455214.326,49.249677121114836,-123.07238228431412
2019-05-01,2019,5,1,Wednesday,494035.0726,5455137.9033,49.24898328297691,-123.08196143727449
2020-02-12,2020,2,12,Wednesday,494475.7048,5455098.1251,49.24862960596145,-123.0759063617541
2018-02-06,2018,2,6,Tuesday,494475.9563,5455120.7778,49.24883337423127,-123.07590321840209
2018-10-14,2018,10,14,Sunday,494475.9563,5455120.7778,49.24883337423127,-123.07590321840209
2020-12-14,2020,12,14,Monday,494475.9578,5455120.9598,49.24883501137465,-123.07590320030104
2018-03-15,2018,3,15,Thursday,495269.6691,5455147.0892,49.24907670147847,-123.0649975125704
2019-01-30,2019,1,30,Wednesday,485829.5324,5456776.7221,49.26358972275069,-123.1947676560258
2020-07-06,2020,7,6,Monday,485759.4254,5456372.8926,49.259955585847244,-123.1957168781532
2020-10-21,2020,10,21,Wednesday,485795.5953,5454849.5655,49.24625384384638,-123.19516574884565
2020-08-07,2020,8,7,Friday,485821.5896,5454840.1716,49.246169946828886,-123.1948082619717
2020-09-30,2020,9,30,Wednesday,485806.3429,5454734.4415,49.24521853216534,-123.19501400150318
2018-07-06,2018,7,6,Friday,488677.576,5455306.3565,49.250422874437426,-123.15558097960634
2018-11-22,2018,11,22,Thursday,488680.0806,5455300.7592,49.25037257199402,-123.15554640594894
2018-07-16,2018,7,16,Monday,491792.1869,5455165.6685,49.24920706282089,-123.11278045548225
2020-12-07,2020,12,7,Monday,491615.1471,5455092.1674,49.24854350478712,-123.11521154884633
2018-10-11,2018,10,11,Thursday,493433.8355,5455065.7857,49.248328413407044,-123.09022157882475
2019-06-26,2019,6,26,Wednesday,493433.9821,5455084.1941,49.248494002520275,-123.09021986620769
2019-07-14,2019,7,14,Sunday,493433.9821,5455084.1941,49.248494002520275,-123.09021986620769
2020-01-29,2020,1,29,Wednesday,495591.6572,5455030.1882,49.24802755537492,-123.0605719240695
2020-10-11,2020,10,11,Sunday,486316.0839,5455168.4753,49.24913435449561,-123.18802527120936
2020-11-06,2020,11,6,Friday,492639.5781,5455111.8136,49.24873340617369,-123.10113580411914
2018-06-12,2018,6,12,Tuesday,492644.9325,5455012.555,49.247840618238776,-123.10106040978643
2019-01-04,2019,1,4,Friday,489266.8518,5455125.5976,49.248807533017825,-123.14747894982999
2018-01-02,2018,1,2,Tuesday,485659.2728,5453344.2277,49.232709867667936,-123.19698492074085
2018-07-15,2018,7,15,Sunday,485659.2728,5453344.2277,49.232709867667936,-123.19698492074085
